Probe;Speed;EngineSpeed;Longitude;Latitude
100001.0;0.44000000000000006;785.9200000000001;9.1775767;45.4587067
100001.0;10.140000000000002;1156.48;9.1776067;45.458665
100001.0;19.979999999999997;1466.88;9.178085;45.4592617
100001.0;20.939999999999998;1538.56;9.1777867;45.45989
100001.0;14.040000000000003;1145.6000000000001;9.1788067;45.4606417
100001.0;9.260000000000002;942.0799999999999;9.17959;45.4607883
100001.0;15.36;1135.3600000000001;9.1799233;45.4612167
100001.0;11.059999999999999;1013.1200000000001;9.1798767;45.4619233
100001.0;15.839999999999998;1438.0800000000002;9.17819;45.4648783
100001.0;25.919999999999998;1697.9199999999996;9.1771;45.46367
100001.0;22.160000000000004;1355.5200000000004;9.1774167;45.4628667
100001.0;23.8;1397.12;9.1782583;45.4619333
100001.0;14.559999999999999;1182.72;9.1776467;45.4607133
100001.0;18.22;1518.0800000000002;9.1776033;45.4603133
100001.0;13.579999999999998;1295.3600000000001;9.17701;45.46
100001.0;10.02;1039.3600000000001;9.1781267;45.45902
100001.0;5.42;919.6800000000001;9.1776033;45.4588017
100001.0;17.939999999999998;1401.6000000000001;9.1777133;45.4588283
100001.0;9.860000000000001;897.9199999999998;9.1791067;45.458005
100001.0;7.18;1022.72;9.17964;45.458035
100001.0;5.4399999999999995;933.1200000000001;9.180095;45.4577783
100001.0;0.08;792.9600000000002;9.180155;45.457775
100001.0;9.860000000000001;1095.04;9.1801533;45.4577517
100001.0;9.540000000000001;980.4799999999999;9.18116;45.45738
100001.0;9.16;1165.44;9.1814517;45.45735
100001.0;1.8400000000000005;829.4400000000002;9.1823683;45.4570733
100001.0;4.04;976.6400000000001;9.1824867;45.4570367
100001.0;9.96;1095.0400000000002;9.18307;45.456745
100001.0;0.0;792.96;9.1835267;45.456745
100001.0;8.440000000000001;1258.24;9.1836017;45.4567583
100001.0;7.860000000000001;978.5600000000001;9.184415;45.45655
100001.0;10.5;1147.52;9.184875;45.4566267
100001.0;8.0;1345.9199999999998;9.1856433;45.45625
100001.0;9.9;1133.44;9.1867283;45.456275
100001.0;0.8;861.4399999999999;9.1867067;45.4563283
100001.0;16.12;1415.04;9.186825;45.4563317
100001.0;2.56;802.5600000000001;9.1880433;45.456145
100001.0;0.38;807.6800000000001;9.1882133;45.456155
100001.0;11.6;1677.44;9.1882867;45.4562183
100001.0;6.0600000000000005;979.2000000000002;9.1890967;45.45677
100001.0;5.58;1034.8799999999999;9.1892733;45.456895
100001.0;6.4;942.0800000000002;9.1899317;45.456985
100001.0;4.14;849.9200000000001;9.18999;45.4572267
100001.0;4.7;769.2800000000001;9.1921217;45.4573983
100001.0;0.36;810.24;9.1923217;45.4574633
100001.0;14.4;1264.6399999999999;9.192465;45.4574917
100001.0;27.160000000000007;1521.2800000000002;9.1936383;45.4579383
100001.0;9.5;1043.2;9.1946933;45.45898
100001.0;27.720000000000006;1681.92;9.1952733;45.45946
100001.0;6.24;955.5200000000001;9.196295;45.4606733
100001.0;28.959999999999997;1714.56;9.2034517;45.4599517
100001.0;12.42;1122.5600000000002;9.2057133;45.4601317
100001.0;7.06;1076.48;9.205905;45.4601333
100001.0;35.06;1963.52;9.206255;45.4597183
100001.0;3.8800000000000003;828.1600000000001;9.2050333;45.4579583
100001.0;3.5599999999999996;1006.7199999999999;9.204995;45.4580417
100001.0;35.28;2078.08;9.2046833;45.4576733
100001.0;35.98;1882.2400000000002;9.2036117;45.4558617
100001.0;35.94;1864.9600000000003;9.2025617;45.4542083
100001.0;4.44;801.92;9.2020283;45.4526167
100001.0;1.06;844.1599999999999;9.2019217;45.4526733
100001.0;28.02;1661.44;9.2017967;45.45254
100001.0;29.139999999999997;1770.8800000000003;9.1997217;45.45173
100001.0;20.000000000000004;1601.92;9.1995333;45.4525467
100001.0;18.08;1513.6;9.19828;45.4529717
100001.0;25.98;1488.0000000000002;9.1973033;45.4527167
100001.0;12.08;1119.9999999999998;9.1961983;45.4538717
100001.0;10.620000000000001;1162.8799999999999;9.195775;45.454505
100001.0;22.92;1806.72;9.1949983;45.4543283
100001.0;20.2;1149.44;9.1931383;45.4542333
100001.0;19.3;1500.16;9.19199;45.4542283
100001.0;25.0;1575.68;9.1914867;45.4529267
100001.0;24.360000000000003;1525.12;9.1929633;45.4529233
100001.0;4.44;822.4;9.1948317;45.4528833
100001.0;1.22;836.4799999999999;9.194855;45.4529067
100001.0;16.339999999999996;1431.04;9.1948867;45.4531033
100001.0;0.64;782.08;9.1950467;45.453935
100001.0;0.06;798.08;9.194965;45.4539467
100001.0;12.44;1314.56;9.194975;45.453885
100001.0;8.900000000000002;1084.8000000000002;9.1948033;45.4531917
100001.0;0.24000000000000005;787.8399999999999;9.194795;45.4529483
100001.0;12.919999999999998;1396.48;9.1947867;45.4529217
100001.0;6.34;952.3199999999999;9.1962767;45.4527633
100001.0;1.2999999999999998;807.0400000000001;9.196365;45.45281
100001.0;0.0;787.84;9.1963533;45.452715
100001.0;11.419999999999998;1204.48;9.19654;45.4527233
100001.0;0.78;786.5599999999998;9.1965483;45.4521517
100001.0;0.0;777.6000000000001;9.196685;45.4520883
100001.0;27.82;1296.0;9.1968217;45.4520583
100001.0;34.019999999999996;1185.28;9.1875617;45.4521233
100001.0;4.76;784.64;9.1855233;45.4524133
100001.0;19.22;1614.7199999999998;9.1854;45.4526217
100001.0;28.119999999999997;1594.8799999999999;9.1834283;45.45278
100001.0;15.819999999999999;1510.3999999999999;9.1819717;45.4527283
100001.0;11.98;1025.2800000000002;9.1805133;45.4529667
100001.0;3.9800000000000004;812.8;9.179815;45.4530733
100001.0;8.52;1089.2800000000002;9.1795567;45.453095
100001.0;27.359999999999996;1768.3200000000002;9.178675;45.453015
100001.0;10.440000000000001;1089.92;9.1777183;45.4543233
100001.0;31.139999999999997;1721.5999999999997;9.1770633;45.4547733
100001.0;20.299999999999997;1456.0;9.178385;45.4493531
100001.0;12.28;1203.2;9.1783883;45.4549933
100001.0;25.78;1880.9600000000003;9.1777183;45.4561783
100001.0;16.900000000000002;1640.3200000000002;9.178025;45.4578333
100001.0;35.660000000000004;2050.56;9.1784783;45.4585867
100001.0;9.02;1038.08;9.1806033;45.4576067
100001.0;6.88;876.8;9.1812017;45.4574833
100001.0;5.26;1052.8;9.18152;45.4574333
100001.0;10.74;1182.7200000000003;9.18263;45.4570367
100001.0;0.3;803.84;9.18262;45.4570367
100001.0;17.940000000000005;1409.9199999999998;9.1827333;45.4569817
100001.0;9.8;1006.0800000000002;9.1843917;45.45665
100001.0;0.06;787.8399999999999;9.184645;45.4565833
100001.0;6.659999999999999;1236.48;9.1846417;45.4565583
100001.0;7.74;1084.1599999999999;9.1857433;45.4563533
100001.0;0.96;810.24;9.1857483;45.4563967
100001.0;15.5;1222.4;9.185985;45.45635
100001.0;0.9400000000000001;798.0800000000002;9.1870483;45.4560017
100001.0;7.8;1153.92;9.1870967;45.456015
100001.0;9.100000000000001;983.04;9.1873883;45.45543
100001.0;15.960000000000003;1137.92;9.1876217;45.4554433
100001.0;16.3;1152.64;9.1891983;45.4554917
100001.0;16.76;1377.28;9.1903133;45.4553967
100001.0;16.599999999999998;1130.24;9.19225;45.4554417
100001.0;14.239999999999998;1347.2;9.1922083;45.4549917
100001.0;36.08;1872.64;9.1918217;45.4541017
100001.0;9.060000000000002;1016.96;9.19111;45.4521633
100001.0;20.080000000000002;1720.9600000000003;9.1909633;45.4518667
100001.0;0.22000000000000003;792.32;9.1898217;45.4518733
100001.0;1.9200000000000004;935.04;9.18975;45.4518767
100001.0;31.980000000000008;1946.8799999999999;9.19039;45.4516517
100001.0;14.739999999999998;1196.8;9.1904217;45.44998
100001.0;0.45999999999999996;796.8;9.1910517;45.4500267
100001.0;3.1199999999999997;847.36;9.1910517;45.4500383
100001.0;31.93999999999999;2111.36;9.1925317;45.4509417
100001.0;3.62;823.68;9.1902017;45.45089
100001.0;24.92;1900.1600000000003;9.1902883;45.450835
100001.0;36.88;1816.3199999999997;9.1904717;45.4483333
100001.0;38.92;1575.04;9.1886083;45.44823
100001.0;27.7;1825.28;9.1863683;45.44803
100001.0;16.62;1244.8;9.1870067;45.4465417
100001.0;39.98;2072.96;9.1874233;45.4457217
100001.0;22.460000000000004;1475.2;9.1878083;45.4435683
100001.0;17.92;1422.0800000000002;9.18849;45.4430983
100001.0;23.92;1816.9599999999998;9.1898633;45.4431383
100001.0;23.1;1489.9199999999998;9.1916983;45.4432267
100001.0;18.56;1365.76;9.1934333;45.4432283
100001.0;7.0;909.4399999999999;9.1936067;45.4426817
100001.0;4.4399999999999995;899.2;9.1884833;45.443155
100001.0;27.32;1816.3199999999997;9.1880233;45.443155
100001.0;22.72;1271.0400000000002;9.1877517;45.4455933
100001.0;0.45999999999999996;788.48;9.18771;45.4455733
100001.0;0.16;799.3599999999999;9.1876983;45.4455833
100001.0;29.4;1871.36;9.1876833;45.4456417
100001.0;31.339999999999996;1621.1200000000001;9.1869067;45.4474733
100001.0;31.259999999999998;1696.6399999999999;9.1880517;45.44819
100001.0;13.979999999999999;1447.68;9.1898483;45.4483683
100001.0;18.720000000000002;1575.6799999999998;9.1906317;45.4488583
100001.0;12.979999999999999;1220.4799999999998;9.1908367;45.4495983
100001.0;4.9799999999999995;841.6;9.19148999999999;45.4495917
100001.0;1.0399999999999998;807.6800000000001;9.192905;45.4500333
100001.0;10.36;867.2;9.1929067;45.4498083
100001.0;4.1;799.36;9.1933667;45.4495867
100001.0;10.16;946.5599999999998;9.19285;45.449735
100001.0;18.759999999999998;1512.3200000000002;9.1928683;45.450015
100001.0;18.46;1745.92;9.19312;45.4509417
100001.0;25.44;1569.28;9.1911883;45.451055
100001.0;24.580000000000002;1953.28;9.1903067;45.4504967
100001.0;11.859999999999998;1231.9999999999998;9.1905633;45.4490267
100001.0;18.22;1574.4;9.1906017;45.4483
100001.0;41.18;2037.7599999999998;9.188925;45.4480917
100001.0;25.060000000000002;1559.0399999999997;9.18638;45.448365
100001.0;33.779999999999994;2046.08;9.185825;45.4495767
100001.0;27.18;1615.3600000000001;9.1831633;45.449305
100001.0;29.4;1668.48;9.1822867;45.4499617
100001.0;21.760000000000005;1415.0399999999997;9.182065;45.451425
100001.0;17.720000000000002;1186.56;9.180715;45.4522483
100001.0;0.74;839.68;9.1807033;45.4525867
100001.0;7.500000000000002;974.72;9.1807533;45.4529883
100001.0;0.33999999999999997;781.4399999999999;9.180485;45.4530067
100001.0;20.020000000000003;1791.36;9.1804167;45.4530233
100001.0;27.080000000000002;1801.6000000000004;9.1785833;45.453045
100001.0;22.14;1732.4800000000002;9.1777733;45.454215
100001.0;21.78;1815.6800000000003;9.1767383;45.4549717
100001.0;17.9;1404.16;9.1775033;45.45577
100001.0;12.940000000000001;1141.12;9.1782667;45.4550217
100001.0;6.56;862.72;9.1779483;45.454555
100001.0;21.1;1685.7599999999998;9.1774317;45.45437
100001.0;19.040000000000003;1507.1999999999998;9.1771;45.4553567
100001.0;24.54;1866.8799999999999;9.177735;45.4558983
100001.0;26.1;1386.24;9.1775867;45.4572933
100001.0;22.0;1672.9599999999998;9.1780333;45.4585733
100001.0;30.02;1703.6800000000003;9.1799767;45.4577833
100001.0;27.660000000000004;1664.0;9.18191;45.45723
100001.0;0.26;794.24;9.183665;45.456745
100001.0;13.6;1553.9199999999998;9.1838417;45.4568
100001.0;31.859999999999996;1870.72;9.1847983;45.4566583
100001.0;32.1;1674.2400000000002;9.187065;45.4560783
100001.0;23.400000000000002;1360.6399999999999;9.1893767;45.4568117
100001.0;17.880000000000003;1067.5200000000002;9.1943483;45.457075
100001.0;3.9;951.68;9.1956383;45.45615
100001.0;27.580000000000002;1608.96;9.1960817;45.45575
100001.0;16.06;1148.8;9.1961033;45.454375
100001.0;17.299999999999997;1319.04;9.19497;45.4540867
100001.0;26.119999999999997;1466.88;9.19322;45.454155
100001.0;24.200000000000003;1421.44;9.1914633;45.4540483
100001.0;31.1;1782.4;9.1916317;45.4530067
100001.0;13.2;1038.72;9.1943667;45.452935
100001.0;0.0;798.08;9.19473;45.4529283
100001.0;6.56;1084.8;9.1947333;45.4529117
100001.0;13.64;1143.68;9.1948383;45.4529367
100001.0;12.040000000000001;1101.44;9.1957883;45.4529133
100001.0;21.479999999999997;1323.52;9.1965067;45.4524867
100001.0;22.540000000000003;1185.92;9.19674;45.4514033
100001.0;16.559999999999995;945.9200000000001;9.1972767;45.4501533
100001.0;1.3800000000000001;788.48;9.1972933;45.4494667
100001.0;10.66;1282.56;9.1973083;45.44946
100001.0;23.92;1333.7599999999998;9.1974633;45.4485983
100001.0;14.520000000000001;1057.28;9.1978933;45.4474183
100001.0;1.5;855.6800000000001;9.1979133;45.44687
100001.0;0.0;788.4799999999999;9.1978717;45.4468633
100001.0;10.540000000000001;1268.48;9.19789;45.4468383
100001.0;41.919999999999995;1761.92;9.1980683;45.4459833
100001.0;13.059999999999999;849.9200000000001;9.1987233;45.4438633
100001.0;2.2199999999999998;877.4399999999999;9.198755;45.4435533
100001.0;36.98;2128.64;9.1989567;45.4433133
100001.0;36.620000000000005;2211.2000000000003;9.2031667;45.4439733
100001.0;46.8;2424.32;9.2031933;45.442855
100001.0;38.440000000000005;1980.8;9.2033983;45.4404317
100001.0;36.46;1904.6399999999999;9.2038033;45.4387533
100001.0;14.760000000000002;1128.32;9.2043583;45.4368533
100001.0;0.0;784.0;9.2043317;45.436565
100001.0;3.2400000000000007;906.2400000000001;9.2043267;45.436555
100001.0;5.860000000000001;915.2;9.2046017;45.4364633
100001.0;7.899999999999999;979.2;9.204995;45.4364617
100001.0;10.34;1020.8;9.2048783;45.4373067
100001.0;2.72;863.3599999999999;9.2051367;45.437305
100001.0;1.0;727.0400000000001;9.2045383;45.437205
100001.0;0.5;813.4399999999999;9.2045717;45.4365417
100001.0;31.04;2012.8;9.2044467;45.4364783
100001.0;18.1;1224.9599999999998;9.2009367;45.4361283
100001.0;20.1;1600.0;9.20094;45.4361267
100001.0;48.34;2247.04;9.198735;45.4366717
100001.0;48.88;1713.2800000000002;9.1964333;45.438565
100001.0;41.760000000000005;1608.9599999999998;9.1935867;45.4398367
100001.0;26.3;1645.44;9.1913733;45.4411533
100001.0;27.439999999999998;1707.5199999999998;9.190835;45.44328
100001.0;30.120000000000005;1722.2400000000002;9.19057;45.4431567
100001.0;6.56;975.9999999999998;9.1881117;45.443155
100001.0;1.1;831.36;9.1881033;45.44312
100001.0;37.9;1927.6799999999998;9.187845;45.4432033
100001.0;41.2;1422.72;9.1877033;45.4456083
100001.0;14.040000000000001;859.5200000000001;9.1869583;45.4474767
100001.0;23.240000000000002;1512.3200000000002;9.18667;45.4479467
100001.0;22.82;1287.68;9.1886483;45.4483217
100001.0;0.3;789.12;9.1898117;45.448445
100001.0;1.4;875.5200000000001;9.189765;45.448435
100001.0;22.74;1914.8799999999999;9.1901233;45.4484883
100001.0;6.26;1036.16;9.1905583;45.4493367
100001.0;1.5999999999999999;835.2;9.1905283;45.4495917
100001.0;1.6;840.32;9.19052;45.449645
100001.0;2.0;889.6;9.1914367;45.4494567
100001.0;0.0;795.52;9.191475;45.4496067
100001.0;0.0;786.56;9.191455;45.4496183
100001.0;0.0;789.1200000000001;9.1915183;45.4496417
100001.0;2.5;847.36;9.191515;45.44962
100001.0;7.900000000000001;1327.3599999999997;9.1912633;45.4495583
100001.0;7.880000000000001;1226.24;9.190655;45.44956
100001.0;19.46;1560.3200000000002;9.1907933;45.4500117
100001.0;17.499999999999996;1682.56;9.192395;45.450055
100001.0;9.42;1180.8;9.192945;45.4496983
100001.0;0.44000000000000006;787.2;9.19326;45.44961
100001.0;0.0;789.7600000000001;9.193255;45.44958
100001.0;0.0;790.4000000000001;9.1932817;45.449625
100001.0;0.0;790.4;9.1933117;45.44968
100001.0;0.0;787.8399999999999;9.1933067;45.44967
100001.0;0.0;787.84;9.19325;45.4495867
100001.0;2.1;821.76;9.1932533;45.4495833
100001.0;8.28;1161.6;9.19322;45.4496883
100001.0;16.0;1203.2000000000003;9.192905;45.4499533
100001.0;16.619999999999997;1324.16;9.1931917;45.45082
100001.0;26.72;1487.3600000000001;9.1918183;45.451015
100001.0;10.98;1367.6799999999998;9.1904217;45.4509417
100001.0;10.64;1204.48;9.1904117;45.4500283
100001.0;6.159999999999999;976.0;9.1909483;45.44988
100001.0;11.940000000000001;1160.3200000000002;9.193205;45.4506633
100001.0;4.76;938.24;9.19394;45.4510167
100001.0;5.220000000000001;970.24;9.193945;45.4509567
100001.0;19.839999999999996;1253.7600000000002;9.1946567;45.45101
100001.0;14.419999999999998;1442.56;9.1959667;45.4510467
100001.0;30.420000000000005;1956.48;9.1969617;45.44669
100001.0;3.46;957.4400000000002;9.1979083;45.4466933
100001.0;41.39999999999999;2104.96;9.1979867;45.44636
100001.0;18.4;1155.8399999999997;9.1987567;45.44361
100001.0;0.13999999999999999;779.5200000000001;9.1988183;45.4436167
100001.0;13.460000000000003;1448.3200000000002;9.1988183;45.4435933
100001.0;43.099999999999994;2341.12;9.2001117;45.443585
100001.0;50.77999999999999;2447.9999999999995;9.2031767;45.444085
100001.0;46.64000000000001;1824.6399999999999;9.203315;45.4411783
100001.0;21.380000000000003;1655.0400000000002;9.20343;45.439385
100001.0;32.11999999999999;1685.1200000000001;9.204055;45.4381567
100001.0;16.7;1350.4;9.2043567;45.4366067
100001.0;9.260000000000002;1045.12;9.205055;45.4365733
100001.0;5.5600000000000005;888.3199999999999;9.20489;45.43728
100001.0;1.6;894.0800000000002;9.2048633;45.437225
100001.0;0.0;792.9599999999999;9.204835;45.4372667
100001.0;0.0;781.4399999999999;9.2048017;45.4372417
100001.0;0.0;792.9599999999999;9.204815;45.4372517
100001.0;0.0;795.5200000000001;9.20482;45.43725
100001.0;0.0;776.3199999999999;9.2048133;45.4372433
100001.0;0.0;744.32;9.20476;45.4372183
100001.0;0.0;783.36;9.2051433;45.437225
100001.0;0.0;789.12;9.2051483;45.4372367
100001.0;0.0;789.76;9.2051583;45.4372383
100001.0;0.0;799.36;9.205165;45.4372417
100001.0;0.0;787.84;9.2051717;45.437245
100001.0;0.0;785.92;9.2051683;45.4372383
100001.0;0.0;792.96;9.2051733;45.43724
100001.0;0.0;792.9600000000002;9.2051833;45.437245
100001.0;0.0;790.4000000000001;9.2051967;45.4372433
100001.0;0.0;785.28;9.20521;45.4372433
100001.0;0.0;793.6000000000001;9.2052067;45.43727
100001.0;0.0;794.8800000000001;9.205255;45.437305
100001.0;0.0;793.6;9.2052533;45.4373067
100001.0;0.0;715.52;9.2052467;45.4372883
100001.0;6.3999999999999995;1113.6;9.204865;45.4373683
100001.0;12.08;1065.6;9.204895;45.4369567
100001.0;41.42;1859.2;9.20452;45.4365133
100001.0;9.440000000000001;978.5600000000001;9.20111;45.43613
100001.0;32.6;2117.12;9.2008483;45.4361017
100001.0;43.8;1994.8799999999999;9.1982167;45.4369233
100001.0;35.11999999999999;1670.4;9.1961083;45.43881
100001.0;30.380000000000003;1584.0;9.1938833;45.43957
100001.0;32.78;1750.4;9.1920983;45.4407167
100001.0;28.999999999999993;1758.72;9.1910217;45.4417483
100001.0;20.6;1503.36;9.1908417;45.4434367
100001.0;15.5;1047.6799999999998;9.1892883;45.4433233
100001.0;0.08;794.24;9.1885633;45.4431767
100001.0;25.18;2005.7599999999998;9.1885483;45.443175
100001.0;19.12;1258.8799999999997;9.1878233;45.445015
100001.0;13.080000000000002;1388.1600000000003;9.1877383;45.4449667
100001.0;44.82000000000001;2119.04;9.18755;45.4461633
100001.0;35.480000000000004;2048.6400000000003;9.18694169999999;45.448105
100001.0;6.720000000000001;904.32;9.1896267;45.4483583
100001.0;5.52;1100.16;9.18962;45.4483167
100001.0;4.979999999999999;962.5600000000002;9.1904083;45.4484333
100001.0;0.0;771.2;9.1904317;45.4484433
100001.0;0.0;787.2;9.1904333;45.4484717
100001.0;0.0;800.0;9.19047;45.448475
100001.0;19.720000000000002;1535.3600000000001;9.1904717;45.44844
100001.0;15.680000000000003;1125.1200000000001;9.1905383;45.449685
100001.0;7.659999999999998;1006.0800000000002;9.1910367;45.4499883
100001.0;0.44000000000000006;866.5600000000001;9.19137;45.4499717
100001.0;1.1;880.64;9.1914133;45.449975
100001.0;1.72;762.8799999999999;9.1913933;45.4499267
100001.0;10.3;874.8799999999999;9.192915;45.449705
100001.0;2.1799999999999997;782.72;9.1933767;45.4496883
100001.0;0.0;784.6400000000001;9.19331170000001;45.4495933
100001.0;0.0;788.4800000000001;9.1932617;45.4495883
100001.0;1.0799999999999998;791.6800000000001;9.1932583;45.4496133
100001.0;1.6600000000000001;904.96;9.1933033;45.4496633
100001.0;8.899999999999999;1020.1599999999999;9.1930383;45.4496917
100001.0;1.9600000000000002;789.76;9.19288;45.4500567
100001.0;1.5399999999999998;820.4799999999999;9.19288;45.4500767
100001.0;15.920000000000002;1203.84;9.193145;45.4501317
100001.0;1.34;807.04;9.1932167;45.4509867
100001.0;16.62;1423.9999999999998;9.1932067;45.450965
100001.0;12.2;1065.6;9.19134;45.4510583
100001.0;2.0799999999999996;860.1599999999999;9.1908483;45.4510317
100001.0;3.0999999999999996;824.96;9.1906783;45.4510517
100001.0;6.5;970.24;9.1903917;45.4501517
100001.0;2.9200000000000004;849.28;9.190485;45.4498283
100001.0;7.88;1235.1999999999998;9.1904867;45.4496633
100001.0;14.080000000000002;1251.2;9.19055;45.4490783
100001.0;28.380000000000003;2181.12;9.1906133;45.4485517
100001.0;19.52;1575.0399999999997;9.19097;45.4466467
100001.0;0.82;881.2800000000001;9.190695;45.4462883
100001.0;18.06;1650.56;9.190445;45.4462867
100001.0;3.34;849.2800000000001;9.1891;45.44623
