Probe;Speed;EngineSpeed;Longitude;Latitude
100005.0;0.0;788.48;9.1821617;45.4491817
100005.0;0.0;789.76;9.1821517;45.4491933
100005.0;2.48;995.8399999999999;9.182155;45.4492083
100005.0;1.92;838.4;9.18209;45.449235
100005.0;3.6;880.64;9.1820883;45.4492983
100005.0;0.0;791.68;9.1823683;45.4492617
100005.0;0.0;789.76;9.1823783;45.44925
100005.0;0.0;776.96;9.1823683;45.44926
100005.0;0.0;792.96;9.182375;45.4492417
100005.0;0.12;803.2;9.1823867;45.4492417
100005.0;14.720000000000002;1211.52;9.1824383;45.4492533
100005.0;20.94;1169.28;9.1829233;45.4483033
100005.0;25.02;1167.3600000000001;9.1822733;45.4476117
100005.0;15.0;908.1600000000001;9.1802517;45.447395
100005.0;0.0;788.48;9.179525;45.4473933
100005.0;6.74;1011.2;9.179555;45.4474117
100005.0;27.560000000000002;1089.28;9.1785817;45.447465
100005.0;6.3;1045.1200000000001;9.1770133;45.44752
100005.0;30.699999999999996;1186.56;9.1768433;45.4469167
100005.0;25.12;1161.6;9.1764817;45.445395
100005.0;12.639999999999999;952.3199999999999;9.1763683;45.444225
100005.0;0.32;710.4000000000001;9.1769733;45.4446167
100005.0;9.22;1153.92;9.176875;45.44465
100005.0;19.62;1153.2800000000002;9.1775583;45.444865
100005.0;3.5800000000000005;819.8399999999998;9.179105;45.4449983
100005.0;8.540000000000001;1027.84;9.1791483;45.44498
100005.0;19.4;1203.8399999999997;9.1801983;45.4450983
100005.0;30.860000000000003;1118.72;9.1806417;45.44578
100005.0;21.32;1054.08;9.18035;45.4473567
100005.0;11.26;1048.96;9.1818433;45.4475733
100005.0;34.739999999999995;1308.7999999999997;9.1827967;45.4476867
100005.0;9.419999999999998;1031.04;9.1851333;45.4479
100005.0;26.96;1431.04;9.1859583;45.4479567
100005.0;11.28;964.4799999999999;9.1868633;45.4469167
100005.0;32.019999999999996;1310.72;9.187235;45.4460567
100005.0;25.800000000000004;1101.44;9.1878;45.4432633
100005.0;1.7399999999999998;911.3599999999999;9.1877767;45.443265
100005.0;1.56;885.76;9.1877967;45.4431067
100005.0;13.920000000000002;1447.68;9.1878667;45.443075
100005.0;27.119999999999997;1434.24;9.189275;45.443125
100005.0;28.820000000000004;1510.4;9.1912717;45.4432033
100005.0;26.140000000000004;1307.5200000000002;9.1934833;45.4432483
100005.0;32.94;1281.2800000000002;9.1953133;45.4432617
100005.0;24.82;1131.52;9.1978967;45.4433717
100005.0;39.72;1491.84;9.19961;45.4434867
100005.0;31.68;1277.44;9.2025467;45.44411
100005.0;37.72;1328.0;9.2032367;45.4428117
100005.0;35.3;1270.3999999999999;9.2033867;45.4408283
100005.0;1.7399999999999998;815.3599999999999;9.20346;45.4394017
100005.0;23.220000000000002;1529.6000000000001;9.2033967;45.4393
100005.0;32.12;1260.1599999999999;9.204355;45.438005
100005.0;9.3;1093.1200000000001;9.2043517;45.4365633
100005.0;14.680000000000001;1131.52;9.204925;45.43654
100005.0;6.220000000000001;928.64;9.20482;45.43732
100005.0;2.9400000000000004;831.36;9.2045;45.437295
100005.0;0.0;836.4799999999999;9.2045467;45.4372783
100005.0;0.0;726.4;9.2045517;45.4372033
100005.0;0.0;791.0400000000001;9.2053067;45.4372017
100005.0;0.0;784.0;9.2052833;45.4371967
100005.0;0.0;783.36;9.205315;45.43721
100005.0;0.0;789.12;9.2053217;45.4372117
100005.0;0.0;791.6800000000001;9.2053583;45.437225
100005.0;0.0;791.04;9.2053683;45.437235
100005.0;0.0;789.1200000000001;9.2053833;45.437245
100005.0;0.0;791.6800000000001;9.2054033;45.4372617
100005.0;0.0;790.4;9.2054267;45.4372717
100005.0;0.0;786.5600000000001;9.2054433;45.4372817
100005.0;0.0;789.12;9.2054683;45.437295
100005.0;0.0;782.7199999999999;9.2054633;45.4372917
100005.0;0.0;786.5600000000001;9.2054633;45.4372917
100005.0;0.0;779.5200000000001;9.2054517;45.4372867
100005.0;0.0;785.28;9.205435;45.4372783
100005.0;0.0;791.0400000000001;9.2054283;45.4372717
100005.0;0.0;795.5200000000001;9.2054267;45.4372667
100005.0;0.0;786.56;9.20542;45.43726
100005.0;0.0;789.12;9.20541;45.437255
100005.0;0.0;797.44;9.2054083;45.437255
100005.0;0.0;789.7600000000001;9.2054017;45.4372583
100005.0;0.0;794.88;9.2054017;45.4372617
100005.0;0.0;781.44;9.2054;45.43726
100005.0;0.0;780.8;9.2054133;45.4372667
100005.0;0.0;787.8399999999999;9.205465;45.4373467
100005.0;0.0;790.4000000000001;9.2055667;45.4373483
100005.0;0.0;794.24;9.2055567;45.4373417
100005.0;0.0;790.4000000000001;9.205525;45.43734
100005.0;0.0;792.32;9.2055267;45.43734
100005.0;0.0;789.76;9.205545;45.4373467
100005.0;0.0;790.4;9.205545;45.4373467
100005.0;0.0;795.5200000000002;9.2055133;45.43733
100005.0;0.0;794.88;9.2054817;45.437325
100005.0;0.0;787.84;9.205455;45.43732
100005.0;0.0;794.88;9.2054117;45.4373283
100005.0;0.0;796.8;9.2054133;45.4373317
100005.0;0.0;798.0800000000002;9.2054117;45.4373333
100005.0;0.0;788.4800000000001;9.2054317;45.4373417
100005.0;0.0;785.28;9.2054333;45.4373467
100005.0;0.0;798.0800000000002;9.2054517;45.4373483
100005.0;0.0;789.12;9.2054533;45.4373467
100005.0;0.0;779.5200000000001;9.2054767;45.4373467
100005.0;0.0;794.24;9.2054767;45.437345
100005.0;0.0;792.96;9.2054883;45.4373433
100005.0;0.0;790.4;9.205505;45.4373433
100005.0;0.54;789.1200000000001;9.2055183;45.4373433
100005.0;0.45999999999999996;794.24;9.205635;45.43729
100005.0;0.0;788.4799999999999;9.2056233;45.437285
100005.0;0.4;796.8;9.205675;45.437295
100005.0;12.059999999999999;1153.92;9.2060467;45.4372883
100005.0;36.34;1509.1200000000001;9.2060033;45.438085
100005.0;2.04;853.7599999999999;9.2057933;45.4396067
100005.0;28.78;1490.5599999999997;9.2056533;45.4397333
100005.0;28.28;997.7599999999999;9.203445;45.4393533
100005.0;30.0;1134.08;9.2041433;45.4379617
100005.0;1.0;790.4;9.2042917;45.4366467
100005.0;18.099999999999998;1503.3600000000001;9.2042717;45.4365983
100005.0;27.3;1186.56;9.2026467;45.4362367
100005.0;2.3;837.76;9.2011483;45.4360917
100005.0;2.28;961.9200000000001;9.20116;45.4360983
100005.0;39.300000000000004;1841.2800000000002;9.2007117;45.436025
100005.0;55.839999999999996;1859.2000000000003;9.1978517;45.4370967
100005.0;52.459999999999994;1460.48;9.1934967;45.4372533
100005.0;1.6199999999999999;788.4800000000002;9.1906867;45.437325
100005.0;15.080000000000002;1352.3200000000002;9.1906883;45.4373217
100005.0;21.66;1098.2400000000002;9.189105;45.43735
100005.0;45.32;1580.8000000000002;9.1874683;45.4373367
100005.0;60.279999999999994;1624.32;9.18367;45.4373767
100005.0;53.2;1431.04;9.17938;45.4374383
100005.0;65.74;1763.8400000000001;9.1754733;45.4376083
100005.0;72.74;1939.8399999999997;9.1705033;45.4375567
100005.0;28.860000000000003;1399.0400000000002;9.16567;45.4375417
100005.0;60.08;2024.3199999999997;9.1635567;45.43744
100005.0;21.48;1119.3600000000001;9.15921;45.4373
100005.0;43.4;1660.8;9.1579317;45.4372583
100005.0;41.559999999999995;1732.4800000000002;9.15498;45.4375617
100005.0;53.16000000000001;1864.3200000000002;9.1524867;45.4391367
100005.0;3.12;825.6;9.15043;45.440775
100005.0;36.16;1674.8799999999999;9.1503067;45.4408733
100005.0;68.44;2424.96;9.1481217;45.4425767
100005.0;73.64;2093.4399999999996;9.14587329999999;45.4460367
100005.0;21.740000000000002;1138.56;9.1442667;45.449105
100005.0;35.86;1613.44;9.1435617;45.4500083
100005.0;10.18;847.9999999999998;9.1431933;45.4519067
100005.0;0.06;798.0800000000002;9.14323;45.4519083
100005.0;20.34;1395.2;9.143215;45.4519467
100005.0;35.44;1363.1999999999998;9.14194;45.4528533
100005.0;26.419999999999998;1129.6;9.1408783;45.45551
100005.0;0.24000000000000005;794.24;9.14041;45.455505
100005.0;23.0;1499.52;9.1403633;45.4554817
100005.0;44.63999999999999;1562.88;9.1395117;45.4570267
100005.0;42.28;1462.3999999999999;9.1382483;45.45923
100005.0;8.52;950.4;9.1371817;45.461035
100005.0;36.96;1690.2399999999998;9.136905;45.4613
100005.0;60.52;1665.92;9.13369;45.46054
100005.0;10.02;959.36;9.1298967;45.45956
100005.0;36.32;1575.04;9.129465;45.4594533
100005.0;12.840000000000003;918.4;9.1266917;45.45864
100005.0;4.520000000000001;940.1599999999999;9.126345;45.4586433
100005.0;2.7200000000000006;862.0799999999999;9.1226717;45.4567033
100005.0;7.18;891.5200000000001;9.1227983;45.4563833
100005.0;3.12;892.8;9.1225917;45.4564567
100005.0;11.72;1105.28;9.1225467;45.4567183
100005.0;45.04;1974.4;9.1229433;45.4568683
100005.0;54.760000000000005;1900.7999999999997;9.12138;45.4595817
100005.0;14.439999999999998;871.0400000000002;9.127255;45.4630067
100005.0;4.5;956.8;9.1276333;45.46301
100005.0;34.440000000000005;1443.2;9.12807;45.4633067
100005.0;35.62;1368.3200000000002;9.1277683;45.4651333
100005.0;40.48;1233.92;9.1293633;45.4668417
100005.0;0.6599999999999999;792.9600000000002;9.1311083;45.4679667
100005.0;3.3200000000000003;965.76;9.1311317;45.46796
100005.0;23.880000000000003;1578.2400000000002;9.131515;45.4690233
100005.0;21.1;1356.8;9.1325683;45.4690167
100005.0;12.760000000000002;838.4;9.1341083;45.4700083
100005.0;27.820000000000004;1336.96;9.13455;45.4702667
100005.0;33.059999999999995;1168.0;9.1380867;45.47147
100005.0;32.36;1139.8399999999997;9.1380883;45.4723333
100005.0;33.94;1192.9599999999998;9.1378117;45.47394
100005.0;4.42;844.8;9.13797;45.4753667
100005.0;5.660000000000001;934.4;9.1382867;45.4756383
100005.0;23.860000000000003;1334.3999999999999;9.1384917;45.47578
100005.0;22.839999999999996;1019.5200000000001;9.1395817;45.4769567
100005.0;23.259999999999998;1425.9199999999998;9.140655;45.477645
100005.0;33.26;1298.5600000000002;9.140285;45.4788083
100005.0;32.86000000000001;1478.3999999999999;9.1408067;45.4803333
100005.0;50.660000000000004;1760.6399999999999;9.1397517;45.482175
100005.0;52.58;1423.36;9.1359217;45.4832317
100005.0;41.3;1188.48;9.1323;45.4841333
100005.0;40.22;1783.6800000000003;9.1302567;45.484985
100005.0;3.44;827.5200000000001;9.1301617;45.486995
100005.0;2.2600000000000002;1009.28;9.1301617;45.4869933
100005.0;43.38000000000001;1983.3600000000001;9.1301283;45.4874317
100005.0;73.24;2039.0400000000002;9.1300517;45.49013
100005.0;69.3;1856.0;9.1299983;45.4942517
100005.0;79.14000000000001;1990.4;9.1306017;45.4977933
100005.0;86.47999999999999;2011.5199999999998;9.1307917;45.502065
100005.0;83.3;1934.72;9.1306017;45.5066017
100005.0;85.61999999999999;1996.8;9.1288667;45.5105883
100005.0;59.760000000000005;1398.4;9.1239917;45.5136517
100005.0;40.559999999999995;1386.88;9.1246083;45.5156233
100005.0;6.5600000000000005;844.8000000000002;9.1272833;45.5161333
100005.0;0.6599999999999999;838.4;9.1273517;45.5161333
100005.0;35.22;1688.3200000000002;9.1275583;45.516195
100005.0;29.96;1205.1200000000003;9.1303917;45.5166167
100005.0;5.139999999999999;786.56;9.13051;45.5153983
100005.0;18.8;1220.48;9.13064669999999;45.5153167
100005.0;32.14;1136.0;9.131185;45.51428
100005.0;9.379999999999999;865.28;9.1286333;45.513885
100005.0;0.0;796.8;9.1286383;45.5138817
100005.0;21.0;1472.64;9.1286167;45.5138833
100005.0;32.14;1199.3600000000001;9.1278083;45.5130383
100005.0;33.64;1368.3200000000002;9.128255;45.51153
100005.0;37.96;1381.1200000000001;9.1302767;45.5101267
100005.0;1.1600000000000001;790.4000000000001;9.1320233;45.50921
100005.0;9.42;1200.0;9.1321033;45.5092033
100005.0;28.839999999999996;1413.7599999999998;9.1329267;45.5087233
100005.0;25.3;1169.28;9.1351417;45.5083967
100005.0;0.9400000000000001;837.1200000000001;9.136455;45.5081983
100005.0;19.78;1423.3600000000001;9.136505;45.5081917
100005.0;56.580000000000005;2080.6400000000003;9.1384067;45.5075867
100005.0;30.880000000000006;1407.3600000000001;9.1405433;45.505375
100005.0;56.21999999999999;2008.9599999999998;9.1411083;45.5039833
100005.0;30.0;1203.2;9.1439933;45.5018217
100005.0;24.36;1490.56;9.1452033;45.501255
100005.0;41.63999999999999;1491.8400000000001;9.147125;45.5003333
100005.0;26.26;1026.56;9.1496483;45.4991367
100005.0;25.4;1322.8799999999999;9.1509767;45.498485
100005.0;30.380000000000003;1127.6800000000003;9.1524983;45.4996617
100005.0;28.560000000000002;1668.4800000000002;9.1538417;45.5004
100005.0;37.66;1364.4800000000002;9.1558117;45.499395
100005.0;18.68;943.3599999999999;9.15858;45.497805
100005.0;0.0;777.6;9.1585767;45.4978067
100005.0;9.84;970.8800000000001;9.1585883;45.4977883
100005.0;5.3;788.4799999999998;9.1591533;45.49734
100005.0;6.0200000000000005;851.2;9.1588667;45.49721
100005.0;18.84;1313.92;9.1589333;45.4974967
100005.0;40.86000000000001;1729.9199999999996;9.15766;45.497405
100005.0;6.640000000000001;861.4400000000002;9.155515;45.496005
100005.0;0.0;792.3200000000002;9.1555183;45.496005
100005.0;0.0;782.08;9.155565;45.4959917
100005.0;17.919999999999998;1443.2;9.1555767;45.495965
100005.0;20.860000000000003;1121.28;9.15637;45.4949833
100005.0;1.02;790.4;9.15716;45.4943817
100005.0;4.6;1022.0800000000002;9.1571167;45.494365
100005.0;14.319999999999999;1320.3200000000002;9.157615;45.49403
100005.0;53.120000000000005;2067.84;9.1588817;45.4945933
100005.0;61.02;1882.2399999999998;9.16161;45.4965933
100005.0;17.94;894.72;9.16517;45.49836
100005.0;14.12;1144.96;9.1657017;45.49836
100005.0;27.759999999999998;1121.28;9.167165;45.4979417
100005.0;19.76;1062.4;9.1686983;45.4972617
100005.0;3.66;793.6000000000001;9.169935;45.4966867
100005.0;15.14;1216.6399999999999;9.1699367;45.4964117
100005.0;15.76;946.5600000000001;9.172075;45.496505
100005.0;10.5;1124.48;9.17206;45.4965283
100005.0;9.400000000000002;899.8400000000001;9.1735733;45.49662
100005.0;2.0200000000000005;899.2;9.1735733;45.4968217
100005.0;12.28;1235.8400000000001;9.1740067;45.4968183
100005.0;22.58;1274.24;9.1748317;45.4968017
100005.0;31.940000000000005;1273.6;9.1796667;45.4971267
100005.0;0.13999999999999999;800.0;9.1812733;45.497095
100005.0;16.82;1215.3600000000001;9.1813367;45.49709
100005.0;8.02;814.72;9.18283;45.497295
100005.0;0.0;779.52;9.1830867;45.49728
100005.0;7.5;1070.7199999999998;9.183055;45.4972233
100005.0;31.98;1314.5600000000002;9.1840933;45.4972933
100005.0;40.43999999999999;1417.6;9.1866033;45.4974933
100005.0;31.919999999999998;1161.6;9.1894817;45.4968533
100005.0;2.16;788.48;9.1911817;45.4963783
100005.0;0.0;782.72;9.1911667;45.4963883
100005.0;7.38;1062.4;9.191175;45.4963717
100005.0;22.119999999999997;1301.12;9.1919333;45.49617
100005.0;2.8999999999999995;811.5199999999999;9.1934533;45.4957783
100005.0;1.98;899.8400000000001;9.193455;45.4957717
100005.0;17.36;1180.16;9.193865;45.4956567
100005.0;0.76;788.4799999999999;9.1947933;45.4954733
100005.0;30.279999999999994;1729.28;9.1948183;45.49552
100005.0;40.480000000000004;1492.48;9.195935;45.4975317
100005.0;7.720000000000001;1013.1200000000001;9.196545;45.4990283
100005.0;20.079999999999995;1141.1200000000001;9.19691;45.5002467
100005.0;14.52;1216.0;9.1972467;45.5003283
100005.0;12.98;1260.1599999999999;9.197725;45.5010217
100005.0;5.140000000000001;859.5200000000001;9.198285;45.50182
100005.0;2.6399999999999997;942.0799999999999;9.1983483;45.5019183
100005.0;37.78;1928.3200000000002;9.19858;45.5022717
100005.0;45.559999999999995;1585.28;9.1997183;45.50428
100005.0;30.56000000000001;1114.24;9.2009067;45.506395
100005.0;1.42;796.8;9.2013867;45.5075083
100005.0;16.54;1140.48;9.2014283;45.507535
100005.0;34.08;1563.5199999999998;9.201955;45.5085867
100005.0;23.8;1038.08;9.202985;45.5103483
100005.0;3.4799999999999995;837.7599999999999;9.20359;45.51127
100005.0;18.419999999999998;1496.3200000000002;9.20343;45.5112917
100005.0;14.319999999999999;1118.7199999999998;9.2012767;45.5118117
100005.0;0.13999999999999999;819.1999999999999;9.2012833;45.5118083
100005.0;7.359999999999999;1089.92;9.200995;45.5118967
100005.0;41.059999999999995;1862.3999999999996;9.2010433;45.5122617
100005.0;34.26;1361.2799999999997;9.2029667;45.5145583
100005.0;0.1;801.92;9.20297;45.5156383
100005.0;19.619999999999997;1436.8000000000002;9.202975;45.5156467
100005.0;21.44;1233.2799999999997;9.2037133;45.5168383
100005.0;26.879999999999995;1158.4;9.20426;45.5179483
100005.0;0.44000000000000006;790.4;9.204845;45.5189533
100005.0;22.619999999999997;1509.76;9.2049;45.518965
100005.0;34.1;1198.08;9.2058967;45.5204433
100005.0;19.539999999999996;937.5999999999998;9.2065533;45.5219667
100005.0;7.639999999999999;947.8399999999999;9.20697829999999;45.5227017
100005.0;0.0;788.48;9.2071533;45.5229717
100005.0;12.459999999999999;1236.48;9.2071517;45.52297
100005.0;16.8;1047.04;9.2076567;45.5238167
100005.0;6.0200000000000005;822.4;9.20825;45.5243183
100005.0;2.66;750.72;9.20822;45.5243517
100005.0;10.000000000000002;1069.44;9.2079017;45.5243467
100005.0;16.259999999999998;1155.2;9.2081533;45.5239967
100005.0;15.16;1087.3600000000001;9.2099367;45.52368
100005.0;3.8400000000000007;906.8799999999999;9.2099367;45.52328
100005.0;2.8;841.6000000000001;9.2097917;45.523005
100005.0;5.0200000000000005;964.4800000000001;9.2098583;45.522965
100005.0;3.4799999999999995;899.2;9.209725;45.5226733
100005.0;1.0;809.5999999999999;9.2096133;45.5224583
100005.0;1.54;885.1200000000001;9.2094717;45.5225017
100005.0;3.5800000000000005;990.72;9.20973;45.5223983
100005.0;36.68;2204.16;9.2099567;45.5224167
100005.0;49.9;1724.1599999999999;9.2113517;45.5247667
100005.0;14.4;898.5600000000001;9.2129817;45.526815
100005.0;14.319999999999999;1033.6000000000001;9.2130267;45.5269
100005.0;7.2;793.6;9.2141583;45.52687
100005.0;13.3;1132.1599999999999;9.2140267;45.526635
100005.0;7.38;899.8400000000001;9.2128717;45.526955
100005.0;19.880000000000003;1578.8799999999999;9.21262;45.5269383
100005.0;31.8;1408.6399999999999;9.2133417;45.52834
100005.0;55.02;2064.0;9.2139617;45.529845
100005.0;33.72;1620.48;9.21561;45.53263
100005.0;55.160000000000004;1974.4;9.2148767;45.5316167
100005.0;35.39999999999999;1342.72;9.2133833;45.5290567
100005.0;33.24;1292.8000000000002;9.2129383;45.52752
100005.0;31.119999999999997;1128.3200000000002;9.2118983;45.5259483
100005.0;18.020000000000003;1203.8399999999997;9.21118;45.52469
100005.0;0.8400000000000001;791.68;9.2107333;45.523925
100005.0;6.56;1072.64;9.2106183;45.5238817
100005.0;8.04;956.8;9.2103617;45.523155
100005.0;0.0;792.3200000000002;9.21023;45.5231683
100005.0;11.12;1234.5600000000002;9.210255;45.5231717
100005.0;1.18;793.6000000000001;9.2097783;45.5226633
100005.0;0.0;784.6400000000001;9.2097767;45.5226767
100005.0;1.58;846.72;9.2097783;45.52262
100005.0;2.7;899.2;9.2097383;45.5225867
100005.0;1.5999999999999999;810.88;9.2098083;45.5223967
100005.0;0.02;794.8800000000001;9.209845;45.522375
100005.0;0.0;790.4;9.2098483;45.5223767
100005.0;0.0;794.24;9.2102617;45.52238
100005.0;11.12;1259.52;9.2102683;45.5220533
100005.0;0.08;793.6000000000001;9.2109633;45.522055
100005.0;0.0;791.0400000000002;9.21098;45.5220667
100005.0;3.3;976.6400000000001;9.210975;45.5220667
100005.0;9.500000000000002;1199.3600000000001;9.2115767;45.5218167
100005.0;0.0;785.28;9.2119033;45.521835
100005.0;0.0;784.64;9.2119017;45.52184
100005.0;5.82;1080.32;9.2118933;45.521845
100005.0;43.13999999999999;1920.0;9.2127267;45.5216183
100005.0;52.92;1846.4;9.2160467;45.5206983
100005.0;45.14;1615.3600000000001;9.2188833;45.5196917
100005.0;57.42;1534.7199999999998;9.216915;45.5172633
100005.0;36.08;1167.3600000000001;9.215315;45.513565
100005.0;9.559999999999999;1097.6;9.2144083;45.51358
100005.0;25.040000000000003;1575.6799999999998;9.213875;45.51305
100005.0;56.67999999999999;1665.28;9.212835;45.511535
100005.0;30.520000000000003;1130.24;9.2105833;45.5093233
100005.0;1.6800000000000002;807.68;9.2093967;45.5087667
100005.0;1.26;804.4799999999999;9.209395;45.508765
100005.0;16.560000000000002;1477.1199999999997;9.2091317;45.5086833
100005.0;25.72;1349.1200000000001;9.2099833;45.5077367
100005.0;12.680000000000001;1169.28;9.21079;45.5069083
100005.0;8.940000000000001;793.5999999999999;9.211295;45.50683
100005.0;25.080000000000002;1208.3200000000002;9.2119333;45.5070967
100005.0;46.46;1626.2400000000002;9.2134367;45.508275
100005.0;31.880000000000003;1239.04;9.214405;45.5106
100005.0;34.68;1227.52;9.216065;45.51104
100005.0;39.82;1496.96;9.2184;45.5116483
100005.0;19.42;947.8399999999999;9.22137;45.51236
100005.0;12.04;1024.0;9.2221817;45.5125183
100005.0;11.540000000000003;995.2;9.2232183;45.51242
100005.0;3.4799999999999995;958.72;9.2238433;45.5125117
100005.0;3.04;919.0400000000002;9.2242683;45.5124767
100005.0;0.0;791.6800000000001;9.2242467;45.512495
100005.0;1.32;866.5600000000001;9.2242217;45.5125333
100005.0;11.040000000000001;1345.2800000000002;9.2244983;45.5124817
100005.0;10.799999999999999;968.3199999999999;9.224425;45.511735
100005.0;12.86;1424.0000000000002;9.2241467;45.511245
100005.0;44.34;1651.8400000000001;9.2253317;45.5109383
100005.0;49.980000000000004;1754.8799999999999;9.2287217;45.5110467
100005.0;48.940000000000005;1748.4800000000002;9.2323383;45.5110683
100005.0;35.36;1672.9600000000003;9.2351583;45.5110267
100005.0;21.159999999999997;990.72;9.2363417;45.50894
100005.0;1.9400000000000002;855.04;9.2363267;45.5082717
100005.0;5.48;875.5200000000001;9.2363717;45.5081483
100005.0;2.939999999999999;803.2;9.23659;45.5078
100005.0;3.6400000000000006;812.1600000000001;9.2366783;45.5074767
100005.0;3.0200000000000005;855.6800000000001;9.23672;45.5074833
100005.0;27.3;1660.8;9.2368667;45.507205
100005.0;21.18;1378.56;9.23755;45.5056167
100005.0;29.639999999999997;1651.2;9.2380867;45.5048383
100005.0;1.7600000000000002;802.5600000000001;9.2395983;45.5039667
100005.0;0.5599999999999999;811.5200000000001;9.2395483;45.5040083
100005.0;20.779999999999998;1327.9999999999998;9.2396667;45.503885
100005.0;29.68;1296.6399999999999;9.2411367;45.50293
100005.0;20.66;1439.36;9.239805;45.5018767
100005.0;27.939999999999998;1463.0400000000002;9.2385533;45.5009233
100005.0;31.979999999999997;1671.0400000000002;9.2372833;45.4999733
100005.0;13.3;1011.8399999999999;9.2355883;45.4987067
100005.0;8.3;1001.5999999999998;9.23476;45.4981583
100005.0;5.0;1100.8;9.2347567;45.49816
100005.0;5.32;970.24;9.2344267;45.497745
100005.0;2.28;789.76;9.2345917;45.4974633
100005.0;0.3;784.64;9.2346367;45.4973067
100005.0;2.7600000000000002;998.4000000000002;9.2347583;45.4974083
100005.0;4.14;960.6400000000001;9.235;45.4970433
100005.0;0.6399999999999999;770.5600000000002;9.2349983;45.4970433
100005.0;0.26;789.1200000000001;9.2350517;45.496965
100005.0;0.38;817.92;9.23508;45.4969633
100005.0;5.860000000000001;1079.0400000000002;9.235175;45.4968983
100005.0;7.640000000000001;810.88;9.2352117;45.4964883
100005.0;0.5199999999999999;792.9600000000002;9.2353517;45.496185
100005.0;0.0;793.6;9.235335;45.4961967
100005.0;15.84;1371.52;9.2353383;45.4961917
100005.0;29.240000000000002;1315.84;9.235745;45.49511
100005.0;2.88;908.1600000000001;9.2361133;45.4938267
100005.0;35.599999999999994;1507.84;9.236215;45.4934417
100005.0;17.18;1020.1599999999999;9.2368;45.4915967
100005.0;13.180000000000001;1130.2400000000002;9.2366667;45.4909883
100005.0;12.120000000000001;1218.56;9.237335;45.4909383
100005.0;17.140000000000004;1083.52;9.23849;45.491155
100005.0;11.16;1072.0;9.2396233;45.4911717
100005.0;10.620000000000001;1257.6;9.2402217;45.4912383
100005.0;16.64;1152.6399999999999;9.24157;45.4912967
100005.0;17.660000000000004;1240.32;9.242195;45.4912867
100005.0;38.78;1228.8000000000002;9.2440417;45.4913433
100005.0;49.559999999999995;1330.56;9.2469883;45.4914867
100005.0;14.4;830.72;9.2507383;45.4918433
