Probe;Cycle;Transmission;RawData;Probe Date/Time;GPS Date/Time;Speed;Acceleration;GPS-0;GPS-1;GPS Speed;Altitude;Eng. Speed;Eng. Load;Torque;Fuel Rate;CO2 Rate;Eng. Temp;GPS Sat. Count;
100001;1;1;53597;2008/05/14 06:00:51;2008/05/14 05:51:32;0;0;0;0;0;0;800;0;16;9.6;;20;0;
100001;1;1;53597;2008/05/14 06:00:51;2008/05/14 05:51:32;0;0;0;0;0;0;800;0;16;9.2;;;0;
100001;1;1;53597;2008/05/14 06:00:52;2008/05/14 05:51:33;0;0;0;0;0;0;800;0;16;8.8;;;0;
100001;1;1;53597;2008/05/14 06:00:52;2008/05/14 05:51:34;0;0;0;0;0;0;864;5.09803921568627;22;5.2;;;0;
100001;1;1;53597;2008/05/14 06:00:53;2008/05/14 05:51:34;0;0;0;0;0;0;768;5.88235294117647;21;6;;;0;
100001;1;1;53597;2008/05/14 06:00:53;2008/05/14 05:51:35;0;0;0;0;0;0;736;0;20;9.6;;;0;
100001;1;1;53597;2008/05/14 06:00:54;2008/05/14 05:51:36;0;0;0;0;0;0;800;0;16;9.2;;;0;
100001;1;1;53597;2008/05/14 06:00:54;2008/05/14 05:51:36;0;0;0;0;0;0;800;0;17;8.8;;;0;
100001;1;1;53597;2008/05/14 06:00:55;2008/05/14 05:51:37;0;0;0;0;0;0;800;0;16;8.8;;;0;
100001;1;1;53597;2008/05/14 06:00:55;2008/05/14 05:51:38;0;0;0;0;0;0;768;0;17;29.2;;;0;
100001;1;1;53597;2008/05/14 06:00:56;2008/05/14 05:51:38;0;0;0;0;0;0;960;0;25;0;;;0;
100001;1;1;53597;2008/05/14 06:00:57;2008/05/14 05:51:39;0;0;0;0;0;0;768;6.66666666666667;25;17.2;;;0;
100001;1;1;53597;2008/05/14 06:00:57;2008/05/14 05:51:40;0;0;0;0;0;0;768;0;18;15.2;;;0;
100001;1;1;53597;2008/05/14 06:00:58;2008/05/14 05:51:40;0;0;0;0;0;0;704;0;28;9.2;;;0;
100001;1;1;53597;2008/05/14 06:00:58;2008/05/14 05:51:41;0;0;0;0;0;0;800;0;24;6;;;0;
100001;1;1;53597;2008/05/14 06:00:59;2008/05/14 05:51:42;1;0.152905198776758;0;0;0;0;896;2.35294117647059;27;6.8;;20;0;
100001;1;1;53597;2008/05/14 06:00:59;2008/05/14 05:51:43;3;0.305810397553517;0;0;0;0;800;0.392156862745098;17;8.4;;;0;
100001;1;1;53597;2008/05/14 06:01:00;2008/05/14 05:51:43;1;-0.305810397553517;0;0;0;0;736;0;19;9.2;;;0;
100001;1;1;53597;2008/05/14 06:01:00;2008/05/14 05:51:44;1;0;0;0;0;0;736;0;17;8.8;;;0;
100001;1;1;53597;2008/05/14 06:01:01;2008/05/14 05:51:45;1;0;0;0;0;0;736;0.784313725490196;20;11.2;;;0;
100001;1;1;53597;2008/05/14 06:01:02;2008/05/14 05:51:45;2;0.152905198776758;0;0;0;0;768;0;16;10.8;;;0;
100001;1;1;53597;2008/05/14 06:01:02;2008/05/14 05:51:46;2;0;0;0;0;0;768;0;17;10.8;;;0;
100001;1;1;53597;2008/05/14 06:01:03;2008/05/14 05:51:47;3;0.152905198776758;0;0;0;0;800;0;17;12.8;;;0;
100001;1;1;53597;2008/05/14 06:01:03;2008/05/14 05:51:47;5;0.305810397553517;0;0;0;0;800;0;18;12.8;;;0;
100001;1;1;53597;2008/05/14 06:01:04;2008/05/14 05:51:48;6;0.152905198776758;0;0;0;0;768;0;16;10;;;0;
100001;1;1;53597;2008/05/14 06:01:04;2008/05/14 05:51:49;5;-0.152905198776758;0;0;0;0;800;0;16;8.4;;;0;
100001;1;1;53597;2008/05/14 06:01:05;2008/05/14 05:51:49;3;-0.305810397553517;0;0;0;0;800;0;16;8.4;;;0;
100001;1;1;53597;2008/05/14 06:01:05;2008/05/14 05:51:50;3;0;0;0;0;0;736;0;25;15.6;;;0;
100001;1;1;53597;2008/05/14 06:01:06;2008/05/14 05:51:51;3;0;0;0;0;0;736;0;18;16;;;0;
100001;1;1;53597;2008/05/14 06:01:06;2008/05/14 05:51:51;4;0.152905198776758;0;0;0;0;928;1.17647058823529;26;16.4;;;0;
100001;1;2;53598;2008/05/14 06:01:07;2008/05/14 05:51:52;5;0.152905198776758;0;0;0;0;928;4.31372549019608;24;25.6;;21;0;
100001;1;2;53598;2008/05/14 06:01:07;2008/05/14 05:51:52;2;-0.458715596330275;0;0;0;0;768;0;16;7.2;;;0;
100001;1;2;53598;2008/05/14 06:01:08;2008/05/14 05:51:53;0;-0.305810397553517;0;0;0;0;544;0;29;40;;;0;
100001;1;2;53598;2008/05/14 06:01:08;2008/05/14 05:51:54;0;0;0;0;0;0;0;0;6;0;;;0;
100001;1;2;53598;2008/05/14 06:01:09;2008/05/14 05:51:54;0;0;0;0;0;0;0;0;0;0;;;0;
100001;1;2;53598;2008/05/14 06:01:09;2008/05/14 05:51:55;0;0;0;0;0;0;0;0;0;0;;;0;
100001;1;2;53598;2008/05/14 06:01:10;2008/05/14 05:51:56;0;0;0;0;0;0;0;0;0;0;;;0;
100001;1;2;53598;2008/05/14 06:01:10;2008/05/14 05:51:56;0;0;0;0;0;0;0;0;0;0;;;0;
100001;1;2;53598;2008/05/14 06:01:11;2008/05/14 05:51:57;0;0;0;0;0;0;0;0;0;0;;;0;
100001;1;2;53598;2008/05/14 06:01:12;2008/05/14 05:51:58;0;0;0;0;0;0;0;0;0;0;;;0;
100001;1;2;53598;2008/05/14 06:01:12;2008/05/14 05:51:59;0;0;0;0;0;0;0;0;0;0;;;0;
100001;1;2;53598;2008/05/14 06:01:13;2008/05/14 05:51:59;0;0;0;0;0;0;0;0;0;0;;;0;
100001;1;2;53598;2008/05/14 06:01:13;2008/05/14 05:52:00;0;0;0;0;0;0;0;0;0;0;;;0;
100001;1;2;53598;2008/05/14 06:01:14;2008/05/14 05:52:01;0;0;0;0;0;0;0;0;0;0;;;0;
100001;1;2;53598;2008/05/14 06:01:14;2008/05/14 05:52:01;0;0;0;0;0;0;0;0;0;0;;;0;
100001;1;2;53598;2008/05/14 06:01:15;2008/05/14 05:52:02;0;0;0;0;0;0;0;0;0;0;;-40;0;
100001;1;2;53598;2008/05/14 06:01:16;2008/05/14 05:52:03;0;0;0;0;0;0;0;0;0;0;;;0;
100001;1;2;53598;2008/05/14 06:01:16;2008/05/14 05:52:04;0;0;0;0;0;0;0;0;0;0;;;0;
100001;1;2;53598;2008/05/14 06:01:17;2008/05/14 05:52:04;0;0;0;0;0;0;0;0;0;0;;;0;
100001;1;2;53598;2008/05/14 06:01:17;2008/05/14 05:52:05;0;0;0;0;0;0;0;0;0;0;;;0;
100001;1;2;53598;2008/05/14 06:01:18;2008/05/14 05:52:06;0;0;0;0;0;0;0;0;0;0;;;0;
100001;1;2;53598;2008/05/14 06:01:18;2008/05/14 05:52:06;0;0;0;0;0;0;0;0;0;0;;;0;
100001;1;2;53598;2008/05/14 06:01:19;2008/05/14 05:52:07;0;0;0;0;0;0;0;0;0;0;;;0;
100001;1;2;53598;2008/05/14 06:01:20;2008/05/14 05:52:08;0;0;0;0;0;0;0;0;0;0;;;0;
100001;1;2;53598;2008/05/14 06:01:20;2008/05/14 05:52:09;0;0;0;0;0;0;0;0;0;0;;;0;
100001;1;2;53598;2008/05/14 06:01:21;2008/05/14 05:52:09;0;0;0;0;0;0;0;0;0;0;;;0;
100001;1;2;53598;2008/05/14 06:01:21;2008/05/14 05:52:10;0;0;0;0;0;0;0;0;0;0;;;0;
100001;1;2;53598;2008/05/14 06:01:22;2008/05/14 05:52:11;0;0;0;0;0;0;0;0;0;0;;;0;
100001;1;2;53598;2008/05/14 06:01:22;2008/05/14 05:52:11;0;0;0;0;0;0;0;0;0;0;;;0;
100001;3;1;53600;2008/05/14 06:01:31;2008/05/14 06:00:02;0;0;0;0;0;0;832;3.13725490196078;17;5.2;;25;0;
100001;3;1;53600;2008/05/14 06:01:31;2008/05/14 06:00:02;0;0;0;0;0;0;800;0;16;8.4;;;0;
100001;3;1;53600;2008/05/14 06:01:31;2008/05/14 06:00:03;0;0;0;0;0;0;800;0;16;8.8;;;0;
100001;3;1;53600;2008/05/14 06:01:32;2008/05/14 06:00:04;0;0;0;0;0;0;800;0;16;8.4;;;0;
100001;3;1;53600;2008/05/14 06:01:32;2008/05/14 06:00:04;0;0;0;0;0;0;800;0;16;8.4;;;0;
100001;3;1;53600;2008/05/14 06:01:33;2008/05/14 06:00:05;0;0;0;0;0;0;800;0;16;8.4;;;0;
100001;3;1;53600;2008/05/14 06:01:33;2008/05/14 06:00:06;0;0;0;0;0;0;800;0;16;8.4;;;0;
100001;3;1;53600;2008/05/14 06:01:34;2008/05/14 06:00:07;0;0;0;0;0;0;800;0;16;17.6;;;0;
100001;3;1;53600;2008/05/14 06:01:34;2008/05/14 06:00:07;0;0;0;0;0;0;832;0;15;9.2;;;0;
100001;3;1;53600;2008/05/14 06:01:35;2008/05/14 06:00:08;0;0;0;0;0;0;736;0;24;12;;;0;
100001;3;1;53600;2008/05/14 06:01:35;2008/05/14 06:00:09;4;0.611620795107034;0;0;0;0;800;0;17;10.8;;;0;
100001;3;1;53600;2008/05/14 06:01:36;2008/05/14 06:00:09;6;0.305810397553517;0;0;0;0;1056;5.49019607843137;16;8.4;;;0;
100001;3;1;53600;2008/05/14 06:01:36;2008/05/14 06:00:10;8;0.305810397553517;0;0;0;0;1280;2.35294117647059;15;0;;;0;
100001;3;1;53600;2008/05/14 06:01:37;2008/05/14 06:00:11;5;-0.458715596330275;0;0;0;0;832;4.31372549019608;20;14.8;;;0;
100001;3;1;53600;2008/05/14 06:01:37;2008/05/14 06:00:12;9;0.611620795107034;0;0;0;0;1120;0;16;2.8;;;0;
100001;3;1;53600;2008/05/14 06:01:38;2008/05/14 06:00:12;14;0.764525993883792;0;0;0;0;1184;8.23529411764706;22;6.4;;26;0;
100001;3;1;53600;2008/05/14 06:01:38;2008/05/14 06:00:13;17;0.458715596330275;0;0;0;0;1472;15.6862745098039;28;34.8;;;0;
100001;3;1;53600;2008/05/14 06:01:39;2008/05/14 06:00:14;25;1.22324159021407;0;0;0;0;2048;3.13725490196078;17;2.4;;;0;
100001;3;1;53600;2008/05/14 06:01:39;2008/05/14 06:00:15;23;-0.305810397553517;0;0;0;0;1792;0;24;0;;;0;
100001;3;1;53600;2008/05/14 06:01:40;2008/05/14 06:00:15;18;-0.764525993883792;0;0;0;0;1376;0;17;0;;;0;
100001;3;1;53600;2008/05/14 06:01:40;2008/05/14 06:00:16;14;-0.611620795107034;0;0;0;0;1056;0;15;0.4;;;0;
100001;3;1;53600;2008/05/14 06:01:41;2008/05/14 06:00:17;10;-0.611620795107034;0;0;0;0;768;0;15;2.8;;;0;
100001;3;1;53600;2008/05/14 06:01:41;2008/05/14 06:00:17;7;-0.458715596330275;0;0;0;0;768;0;18;8.4;;;0;
100001;3;1;53600;2008/05/14 06:01:42;2008/05/14 06:00:18;4;-0.458715596330275;0;0;0;0;768;3.52941176470588;20;6.4;;;0;
100001;3;1;53600;2008/05/14 06:01:42;2008/05/14 06:00:19;5;0.152905198776758;0;0;0;0;928;5.49019607843137;16;16.4;;;0;
100001;3;1;53600;2008/05/14 06:01:43;2008/05/14 06:00:20;8;0.458715596330275;0;0;0;0;640;0;25;28.8;;;0;
100001;3;1;53600;2008/05/14 06:01:43;2008/05/14 06:00:20;13;0.764525993883792;0;0;0;0;1024;0.392156862745098;16;0;;;0;
100001;3;1;53600;2008/05/14 06:01:44;2008/05/14 06:00:21;10;-0.458715596330275;0;0;0;0;800;1.56862745098039;15;5.2;;;0;
100001;3;1;53600;2008/05/14 06:01:44;2008/05/14 06:00:22;9;-0.152905198776758;0;0;0;0;800;0;16;6.8;;;0;
100001;3;1;53600;2008/05/14 06:01:44;2008/05/14 06:00:22;6;-0.458715596330275;0;0;0;0;768;0;16;18.4;;;0;
100001;3;2;53601;2008/05/14 06:01:45;2008/05/14 06:00:23;10;0.611620795107034;0;0;0;0;1504;0;20;0;;28;0;
100001;3;2;53601;2008/05/14 06:01:45;2008/05/14 06:00:25;15;0.764525993883792;0;0;0;0;1344;9.80392156862745;21;21.6;;;0;
100001;3;2;53601;2008/05/14 06:01:46;2008/05/14 06:00:27;24;1.37614678899083;0;0;0;0;2016;12.156862745098;25;13.6;;;0;
100001;3;2;53601;2008/05/14 06:01:47;2008/05/14 06:00:29;29;0.764525993883792;0;0;0;0;1568;16.078431372549;27;35.2;;;0;
100001;3;2;53601;2008/05/14 06:01:48;2008/05/14 06:00:31;36;1.07033639143731;0;0;0;0;1920;8.62745098039216;19;14.8;;;0;
100001;3;2;53601;2008/05/14 06:01:49;2008/05/14 06:00:33;39;0.458715596330275;0;0;0;0;2016;7.45098039215686;20;14.8;;;0;
100001;3;2;53601;2008/05/14 06:01:50;2008/05/14 06:00:35;41;0.305810397553517;0.0002979;0.0020156;41;-9.5;2176;4.31372549019608;19;8.8;;;0;
100001;3;2;53601;2008/05/14 06:01:51;2008/05/14 06:00:37;41;0;0.0002579;0.0017056;43;-10.4;2112;6.27450980392157;16;16.8;;;0;
100001;3;2;53601;2008/05/14 06:01:52;2008/05/14 06:00:40;42;0.152905198776758;0.0002229;0.0014056;42;-11;2208;2.35294117647059;17;1.2;;;0;
100001;3;2;53601;2008/05/14 06:01:53;2008/05/14 06:00:42;39;-0.458715596330275;0.0001912;0.0011073;42;-11.1;1984;0;24;0;;;0;
100001;3;2;53601;2008/05/14 06:01:54;2008/05/14 06:00:44;35;-0.611620795107034;0.0001645;0.0008306;38;-11.2;1792;0;24;0;;;0;
100001;3;2;53601;2008/05/14 06:01:55;2008/05/14 06:00:46;31;-0.611620795107034;0.0001395;0.0005823;34;-11.2;1600;0;24;0;;;0;
100001;3;2;53601;2008/05/14 06:01:56;2008/05/14 06:00:48;23;-1.22324159021407;0.0001195;0.0003656;28;-11.2;1152;0;14;0;;;0;
100001;3;2;53601;2008/05/14 06:01:57;2008/05/14 06:00:50;15;-1.22324159021407;0.0001045;0.0002039;20;-11.2;736;0;16;5.2;;;0;
100001;3;2;53601;2008/05/14 06:01:58;2008/05/14 06:00:52;8;-1.07033639143731;9.62E-05;0.0001039;12;-11.2;768;0;15;6;;;0;
100001;3;2;53601;2008/05/14 06:01:59;2008/05/14 06:00:55;2;-0.91743119266055;9.29E-05;5.39000000000003E-05;5;-11;800;0;15;6.4;;31;0;
100001;3;2;53601;2008/05/14 06:02:00;2008/05/14 06:00:57;0;-0.305810397553517;9.29E-05;4.56000000000003E-05;0;-10.9;800;0;15;6.4;;;0;
100001;3;2;53601;2008/05/14 06:02:01;2008/05/14 06:00:59;0;0;9.45E-05;5.23000000000003E-05;0;-11;768;0;15;6.4;;;0;
100001;3;2;53601;2008/05/14 06:02:02;2008/05/14 06:01:01;0;0;9.45E-05;5.89000000000003E-05;0;-11.1;768;0;15;6.4;;;0;
100001;3;2;53601;2008/05/14 06:02:03;2008/05/14 06:01:03;0;0;9.45E-05;6.56000000000003E-05;0;-11.4;768;0;15;6.4;;;0;
100001;3;2;53601;2008/05/14 06:02:04;2008/05/14 06:01:05;0;0;6.62E-05;5.89000000000003E-05;0;-16.5;768;0;15;6.4;;;0;
100001;3;2;53601;2008/05/14 06:02:05;2008/05/14 06:01:07;0;0;6.95E-05;6.39000000000003E-05;0;-16.1;768;0;15;6.4;;;0;
100001;3;2;53601;2008/05/14 06:02:06;2008/05/14 06:01:10;0;0;6.79E-05;6.56000000000003E-05;0;-16.4;768;0;15;6.4;;;0;
100001;3;2;53601;2008/05/14 06:02:07;2008/05/14 06:01:12;0;0;6.45E-05;6.73000000000003E-05;0;-16.7;800;0;15;6.4;;;0;
100001;3;2;53601;2008/05/14 06:02:08;2008/05/14 06:01:14;0;0;6.45E-05;6.89000000000003E-05;0;-16.7;768;0;15;6.4;;;0;
100001;3;2;53601;2008/05/14 06:02:09;2008/05/14 06:01:16;0;0;6.29E-05;7.06000000000003E-05;0;-16.6;768;0;15;6.4;;;0;
100001;3;2;53601;2008/05/14 06:02:10;2008/05/14 06:01:18;0;0;6.29E-05;7.23000000000003E-05;0;-16.5;800;0;15;6.4;;;0;
100001;3;2;53601;2008/05/14 06:02:11;2008/05/14 06:01:20;0;0;6.12E-05;7.39000000000003E-05;0;-16.2;800;0;15;6.4;;;0;
100001;3;2;53601;2008/05/14 06:02:12;2008/05/14 06:01:22;0;0;6.12E-05;7.56000000000003E-05;0;-16;800;3.92156862745098;18;3.2;;;0;
100001;3;2;53601;2008/05/14 06:02:12;2008/05/14 06:01:24;0;0;6.12E-05;7.56000000000003E-05;0;-15.9;704;0;16;9.6;;;0;
100001;3;3;53602;2008/05/14 06:02:13;2008/05/14 06:01:25;11;1.68195718654434;45.4361667;9.20131;0;112.6;1472;0;21;0;;32;5;
100001;3;3;53602;2008/05/14 06:02:15;2008/05/14 06:01:27;12;0.152905198776758;45.4361583;9.2012333;0;112.8;992;10.9803921568627;24;20.8;;;5;
100001;3;3;53602;2008/05/14 06:02:17;2008/05/14 06:01:29;15;0.458715596330275;45.4361533;9.2011883;13;113;1184;5.88235294117647;19;13.6;;;5;
100001;3;3;53602;2008/05/14 06:02:19;2008/05/14 06:01:31;25;1.52905198776758;45.4361317;9.2009967;23;113.4;2016;9.80392156862745;19;29.6;;;5;
100001;3;3;53602;2008/05/14 06:02:21;2008/05/14 06:01:33;27;0.305810397553517;45.4361167;9.2008067;28;113.5;1408;5.88235294117647;18;9.6;;;5;
100001;3;3;53602;2008/05/14 06:02:23;2008/05/14 06:01:35;29;0.305810397553517;45.4361017;9.2006017;0;113.7;1536;21.9607843137255;29;32;;;5;
100001;3;3;53602;2008/05/14 06:02:25;2008/05/14 06:01:37;32;0.458715596330275;45.436095;9.200495;30;113.7;1760;12.9411764705882;24;35.2;;;5;
100001;3;3;53602;2008/05/14 06:02:27;2008/05/14 06:01:39;42;1.52905198776758;45.4360867;9.2001033;0;114;2208;5.49019607843137;18;7.6;;;5;
100001;3;3;53602;2008/05/14 06:02:29;2008/05/14 06:01:41;42;0;45.4361017;9.1999483;44;113.8;2208;7.05882352941176;16;15.6;;;5;
100001;3;3;53602;2008/05/14 06:02:31;2008/05/14 06:01:43;42;0;45.4362067;9.1994933;45;113.3;2176;7.05882352941176;19;13.6;;;5;
100001;3;3;53602;2008/05/14 06:02:33;2008/05/14 06:01:45;43;0.152905198776758;45.4363;9.1991833;47;115.3;2240;4.31372549019608;16;8.4;;;5;
100001;3;3;53602;2008/05/14 06:02:35;2008/05/14 06:01:47;43;0;45.4364217;9.198905;45;116.5;2240;10.5882352941176;27;10.8;;;5;
100001;3;3;53602;2008/05/14 06:02:37;2008/05/14 06:01:49;44;0.152905198776758;45.436585;9.19868;45;117.6;2272;4.31372549019608;16;4.4;;;5;
100001;3;3;53602;2008/05/14 06:02:39;2008/05/14 06:01:51;42;-0.305810397553517;45.4367633;9.1984767;44;117.9;2144;5.49019607843137;25;18;;;5;
100001;3;3;53602;2008/05/14 06:02:41;2008/05/14 06:01:53;40;-0.305810397553517;45.4369383;9.1982883;42;117.5;2048;4.31372549019608;19;7.6;;;5;
100001;3;3;53602;2008/05/14 06:02:44;2008/05/14 06:01:56;40;0;45.4370917;9.1980917;39;117.7;2080;7.45098039215686;19;8.4;;36;5;
100001;3;3;53602;2008/05/14 06:02:46;2008/05/14 06:01:58;42;0.305810397553517;45.4372667;9.1979417;40;117.2;2240;12.5490196078431;25;28.8;;;5;
100001;3;3;53602;2008/05/14 06:02:48;2008/05/14 06:02:00;46;0.611620795107034;45.4374583;9.19778;46;116.2;1632;13.7254901960784;28;31.6;;;5;
100001;3;3;53602;2008/05/14 06:02:50;2008/05/14 06:02:02;49;0.458715596330275;45.4376683;9.1975967;49;114.8;1760;10.1960784313725;21;20.4;;;5;
100001;3;3;53602;2008/05/14 06:02:52;2008/05/14 06:02:04;48;-0.152905198776758;45.437865;9.1973633;51;114.3;1664;0;24;5.6;;;5;
100001;3;3;53602;2008/05/14 06:02:54;2008/05/14 06:02:06;48;0;45.4380533;9.1971283;48;113.3;1696;7.84313725490196;19;15.6;;;5;
100001;3;3;53602;2008/05/14 06:02:56;2008/05/14 06:02:08;49;0.152905198776758;45.438235;9.196885;51;112.8;1664;0.392156862745098;20;4.8;;;5;
100001;3;3;53602;2008/05/14 06:02:58;2008/05/14 06:02:10;48;-0.152905198776758;45.4384133;9.1966333;49;112.3;1664;0.392156862745098;16;0;;;5;
100001;3;3;53602;2008/05/14 06:03:00;2008/05/14 06:02:12;44;-0.611620795107034;45.438585;9.19639;47;112.3;1536;0;24;0;;;5;
100001;3;3;53602;2008/05/14 06:03:02;2008/05/14 06:02:14;39;-0.764525993883792;45.4387483;9.1961717;42;112.2;1312;0;14;0;;;5;
100001;3;3;53602;2008/05/14 06:03:04;2008/05/14 06:02:16;35;-0.611620795107034;45.4388817;9.1959733;36;111.9;1248;26.2745098039216;29;35.6;;;5;
100001;3;3;53602;2008/05/14 06:03:06;2008/05/14 06:02:18;39;0.611620795107034;45.4389867;9.195765;38;111.7;1376;7.05882352941176;17;17.6;;;5;
100001;3;3;53602;2008/05/14 06:03:08;2008/05/14 06:02:20;41;0.305810397553517;45.4390617;9.1954967;39;112.3;1440;9.01960784313725;20;13.2;;;5;
100001;3;3;53602;2008/05/14 06:03:10;2008/05/14 06:02:22;43;0.305810397553517;45.4391417;9.1952217;42;112.8;1504;6.27450980392157;17;11.2;;;5;
100001;3;3;53602;2008/05/14 06:03:12;2008/05/14 06:02:24;44;0.152905198776758;45.439225;9.1949267;44;113.1;1472;2.35294117647059;14;3.6;;;5;
100001;3;4;53604;2008/05/14 06:03:13;2008/05/14 06:02:25;41;-0.458715596330275;45.43931;9.19463;44;113.3;1440;0;14;0;;39;5;
100001;3;4;53604;2008/05/14 06:03:15;2008/05/14 06:02:27;38;-0.458715596330275;45.4393967;9.19435;41;113.1;1312;0;14;0;;;5;
100001;3;4;53604;2008/05/14 06:03:17;2008/05/14 06:02:29;28;-1.52905198776758;45.43948;9.1941;35;112.2;896;0;15;4.4;;;5;
100001;3;4;53604;2008/05/14 06:03:19;2008/05/14 06:02:31;19;-1.37614678899083;45.4395333;9.193905;24;110.8;832;0;15;4.4;;;5;
100001;3;4;53604;2008/05/14 06:03:21;2008/05/14 06:02:33;13;-0.91743119266055;45.4396067;9.1938267;16;110.3;768;0;15;5.2;;;5;
100001;3;4;53604;2008/05/14 06:03:23;2008/05/14 06:02:35;3;-1.52905198776758;45.4396367;9.1937567;7;109.9;800;21.9607843137255;24;24.4;;;5;
100001;3;4;53604;2008/05/14 06:03:25;2008/05/14 06:02:37;3;0;45.439645;9.193735;4;109.1;1216;7.05882352941176;17;22.8;;;5;
100001;3;4;53604;2008/05/14 06:03:27;2008/05/14 06:02:39;9;0.91743119266055;45.4396583;9.1937133;7;108.7;1088;3.52941176470588;17;20.8;;;5;
100001;3;4;53604;2008/05/14 06:03:29;2008/05/14 06:02:41;13;0.611620795107034;45.4396983;9.19368;11;108.6;1184;13.3333333333333;26;29.6;;;5;
100001;3;4;53604;2008/05/14 06:03:31;2008/05/14 06:02:43;22;1.37614678899083;45.4397467;9.1935967;19;108.6;1888;14.1176470588235;26;31.6;;;5;
100001;3;4;53604;2008/05/14 06:03:33;2008/05/14 06:02:45;28;0.91743119266055;45.4398217;9.19346;0;108.8;1536;22.3529411764706;30;36.8;;;5;
100001;3;4;53604;2008/05/14 06:03:35;2008/05/14 06:02:47;36;1.22324159021407;45.4399283;9.1933;34;109.1;1984;18.8235294117647;29;39.2;;;5;
100001;3;4;53604;2008/05/14 06:03:37;2008/05/14 06:02:49;46;1.52905198776758;45.4400633;9.1930967;43;109.2;2432;12.9411764705882;24;19.2;;;5;
100001;3;4;53604;2008/05/14 06:03:39;2008/05/14 06:02:51;49;0.458715596330275;45.440225;9.19285;50;109.2;2528;2.35294117647059;15;4;;;5;
100001;3;4;53604;2008/05/14 06:03:41;2008/05/14 06:02:53;46;-0.458715596330275;45.4404;9.192595;49;109.6;2336;7.05882352941176;25;0;;;5;
100001;3;4;53604;2008/05/14 06:03:44;2008/05/14 06:02:56;43;-0.458715596330275;45.44057;9.19236;45;110.1;2240;5.88235294117647;19;7.6;;42;5;
100001;3;4;53604;2008/05/14 06:03:46;2008/05/14 06:02:58;43;0;45.4407283;9.192135;44;110.2;2208;0;23;0;;;5;
100001;3;4;53604;2008/05/14 06:03:48;2008/05/14 06:03:00;39;-0.611620795107034;45.4408733;9.1919083;41;110.3;1984;0;23;0;;;5;
100001;3;4;53604;2008/05/14 06:03:50;2008/05/14 06:03:02;37;-0.305810397553517;45.4410117;9.1916983;38;111.7;1856;6.66666666666667;18;5.6;;;5;
100001;3;4;53604;2008/05/14 06:03:52;2008/05/14 06:03:04;37;0;45.4411333;9.191495;37;112.6;1888;0;24;0;;;5;
100001;3;4;53604;2008/05/14 06:03:54;2008/05/14 06:03:06;31;-0.91743119266055;45.4412517;9.1913083;34;113.6;1536;0;22;0;;;5;
100001;3;4;53604;2008/05/14 06:03:56;2008/05/14 06:03:08;22;-1.37614678899083;45.44133;9.1911183;26;113.9;1056;0;14;0;;;5;
100001;3;4;53604;2008/05/14 06:03:58;2008/05/14 06:03:10;11;-1.68195718654434;45.4413883;9.1909933;17;114.1;800;14.1176470588235;16;13.2;;;5;
100001;3;4;53604;2008/05/14 06:04:00;2008/05/14 06:03:12;11;0;45.4414233;9.1909317;10;113.4;992;23.1372549019608;26;44.8;;;5;
100001;3;4;53604;2008/05/14 06:04:02;2008/05/14 06:03:14;20;1.37614678899083;45.4414783;9.19093;16;112.3;1568;2.35294117647059;19;0;;;5;
100001;3;4;53604;2008/05/14 06:04:04;2008/05/14 06:03:16;17;-0.458715596330275;45.4415617;9.1909817;20;111.6;1312;0;14;8.4;;;5;
100001;3;4;53604;2008/05/14 06:04:06;2008/05/14 06:03:18;19;0.305810397553517;45.4416433;9.1910333;17;111;1600;14.1176470588235;25;34.4;;;5;
100001;3;4;53604;2008/05/14 06:04:08;2008/05/14 06:03:20;27;1.22324159021407;45.441735;9.1910517;22;110.1;2176;0;22;0;;;5;
100001;3;4;53604;2008/05/14 06:04:10;2008/05/14 06:03:22;30;0.458715596330275;45.4418567;9.191015;27;109.7;1568;7.05882352941176;19;13.2;;;5;
100001;3;4;53604;2008/05/14 06:04:12;2008/05/14 06:03:24;31;0.152905198776758;45.4419933;9.19092;32;109.9;1664;13.3333333333333;27;32.8;;;5;
100001;3;5;53607;2008/05/14 06:04:13;2008/05/14 06:03:25;37;0.91743119266055;45.4421483;9.1908433;33;110.3;1984;8.62745098039216;19;19.2;;44;5;
100001;3;5;53607;2008/05/14 06:04:15;2008/05/14 06:03:27;40;0.458715596330275;45.4423367;9.1908267;39;110.2;2080;6.66666666666667;17;12.4;;;5;
100001;3;5;53607;2008/05/14 06:04:17;2008/05/14 06:03:29;40;0;45.4425317;9.1907983;42;110.8;2016;0;24;0;;;5;
100001;3;5;53607;2008/05/14 06:04:19;2008/05/14 06:03:31;32;-1.22324159021407;45.4427383;9.1907933;40;111.4;1536;0;24;0;;;5;
100001;3;5;53607;2008/05/14 06:04:21;2008/05/14 06:03:33;23;-1.37614678899083;45.4429017;9.1907867;32;115.3;1152;0;14;0;;;5;
100001;3;5;53607;2008/05/14 06:04:23;2008/05/14 06:03:35;19;-0.611620795107034;45.4430117;9.190755;25;115.9;1024;6.66666666666667;18;20;;;5;
100001;3;5;53607;2008/05/14 06:04:25;2008/05/14 06:03:37;20;0.152905198776758;45.4431133;9.19078;22;117.9;992;0.784313725490196;13;2;;;5;
